"ID","TYPE","PROGRAM","PHONE","DISTADD","DISTBORO","DISTZIP","DAYS","mobile","HIV","kosher","halal","type_clean","type1","type2","count","addr","coords","bbl","lat","lon"
85165,"FPK"," JEWISH INSTITUTE OF QUEENS ","718-426-9369","60-05 WOODHAVEN BLVD (ELMHURST) ","QUEENS",11373,"FRI 10:30-11:30AM","No","No","Yes","No","Food Pantry","Food Pantry Kosher","K",1,"60 WOODHAVEN BLVD","-73.867177,40.721607","4030150032",40.721607,-73.867177
84205,"FPK"," KEHILAT SEPAHRDIM OF AHVAT ACHIM ","718 591-9574","150-62 78TH ROAD, FLUSHING ","QUEENS",11367,"MON,WED/SUN 10AM-2PM/10AM-4PM","No","No","Yes","No","Food Pantry","Food Pantry Kosher","K",1,"150 78TH ROAD","-73.813157,40.721001","4067100025",40.721001,-73.813157
85246,"FP","LA JORNADA ","929-300-7068","133-36 ROOSEVELT AVE (FLUSHING)","QUEENS",11354,"SAT 9AM-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"133 ROOSEVELT AVE","-73.833962,40.758615","4049730001",40.758615,-73.833962
82104,"FP","LEVITICUS CHURCH ","718 322-1095","114-12 VAN WYCK EXPRESSWAY ","QUEENS",11420,"WED/SAT 1-2PM/12-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"114 VAN WYCK EXPRESSWAY","-73.80473,40.682659","4119680037",40.682659,-73.80473
83999,"FP","LINDEN SDA CHURCH COMMUNITY SERVICES ","718-527-4072","228-20 137TH AVENUE ","QUEENS",11413,"SUN 10AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"228 137TH AVENUE","-73.743741,40.672946","4131690026",40.672946,-73.743741
82075,"FP","MACEDONIA AME CHURCH ","718 353-5870","106-16 GUY R. BREWER BLVD ","QUEENS",11433,"MON/TUE 1-3PM/10AM-12PM","No","No","No","No","Both","Food Pantry","",2,"106 GUY R. BREWER BLVD","-73.793583,40.699509","4101290011",40.699509,-73.793583
85425,"FP","MAKE THE ROAD NEW YORK ","718-565-8500","92-10 ROOSEVELT AVENUE ","QUEENS",11372,"WED,THR(APPT ONLY) 9:30AM-2:30PM","No","No","No","No","Food Pantry","Food Pantry","",1,"92 ROOSEVELT AVENUE","-73.874098,40.748879","4014800039",40.748879,-73.874098
85214,"FPK"," MASBIA OF QUEENS ","718-534-7321","105-47 64TH ROAD ","QUEENS",11375,"M-F/SUN-THUR 12AM-5AM/3-11:59PM","No","No","Yes","No","Both","Food Pantry Kosher","K",2,"105 64TH ROAD","-73.850588,40.732065","4021490001",40.732065,-73.850588
85255,"FP","MINISTRY TOOLS INC ","718-529-0005","170-20 140TH AVE ","QUEENS",11434,"SAT(ALL)/SRS 2-:3:30PM/1:30-2PM","No","No","No","No","Food Pantry","Food Pantry","",1,"170 140TH AVE","-73.76979,40.671298","4125760005",40.671298,-73.76979
85288,"FP","MORE THAN CONQUERORS GLOBAL MINISTRIES INC ","718-528-3334","153-56 ROCKAWAY BLVD ","QUEENS",11434,"SAT 2-4PM","No","No","No","No","Food Pantry","Food Pantry","",1,"153 ROCKAWAY BLVD","-73.78384,40.670116","4121280056",40.670116,-73.78384
85538,"FP","MORIAH CITY COMMUNITY FOOD PANTRY ","516-707-3693","206-14 LINDEN BLVD (CAMBRIA HEIGHTS) ","QUEENS",11411,"FRI 3-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"206 LINDEN BLVD","-73.745684,40.696018","4126360001",40.696018,-73.745684
83270,"FP","MORRIS BROWN HELPING HAND FOOD PROGRAM ","718 322-7596","145-03 ROCKAWAY BLVD (SO. OZONE PARK) ","QUEENS",11436,"WED 10AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"145 ROCKAWAY BLVD","-73.793024,40.673927","4120480077",40.673927,-73.793024
85221,"FP","MOUNT SINAI SDA CHURCH ","718-465-1784","217-10 93RD AVENUE ","QUEENS",11428,"WED 5-7PM","No","No","No","No","Food Pantry","Food Pantry","",1,"217 93RD AVENUE","-73.739667,40.721185","4106230001",40.721185,-73.739667
80936,"FP","MT. OLIVET GOSPEL CHURCH ","718 478-0780","33-27 97TH STREET, CORONA ","QUEENS",11368,"WED 5:30-6:30PM","No","No","No","No","Food Pantry","Food Pantry","",1,"33 97TH STREET","-73.870855,40.756141","4017120019",40.756141,-73.870855
84887,"FP","NATIONAL SORORITY OF PHI DELTA KAPPA ","718-723-1119","117-08 MERRICK BLVD ","QUEENS",11434,"THUR 11AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"117 MERRICK BLVD","-73.774776,40.686631","4123670234",40.686631,-73.774776
85024,"FP","NEW LIFE COMMUNITY DEVELOPMENT CORPORATION ","718 424-0122","82-10 QUEENS BLVD (ELMHURST) ","QUEENS",11373,"SAT 10-11AM","No","No","No","No","Food Pantry","Food Pantry","",1,"82 QUEENS BLVD","-73.880005,40.737765","4015420016",40.737765,-73.880005
81146,"FP","NORTHEAST CONFERENCE COMMUNITY CENTER SDA ","347-527-2444","99-13 NORTHERN BLVD ","QUEENS",11368,"TUE/WED 12-2PM/11AM-3PM","No","No","No","No","Food Pantry","Food Pantry","",1,"99 NORTHERN BLVD","-73.869114,40.757053","4017140004",40.757053,-73.869114
81475,"FP","ONE WAY CHURCH OF CHRIST ","718 525-4260","216-11 MERRICK BLVD. ","QUEENS",11413,"SAT 11AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"216 MERRICK BLVD.","-73.752459,40.68032","4129560001",40.68032,-73.752459
80942,"FP","OUR LADY OF GRACE MINISTRY ","718-845-6635","158-10 101ST ST.- HOWARD BEACH ","QUEENS",11414,"TUE 10:30AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"158 101ST ST.","-73.832191,40.661008","4141710046",40.661008,-73.832191
85484,"FP","POMONOK FOOD PANTRY ","718-591-6060","67-09 KISSENA BLVD ","QUEENS",11367,"THUR 12-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"67 KISSENA BLVD","-73.822776,40.754168","4051860001",40.754168,-73.822776
81595,"FPK"," PROJECT L.E.A.D. ","718-495-6210","85-12 126TH STREET (KEW GARDENS) ","QUEENS",11415,"SUN 7:30-9:30AM","No","No","Yes","No","Food Pantry","Food Pantry Kosher","K",1,"85 126TH STREET","-73.825773,40.703807","4092710015",40.703807,-73.825773
80957,"FP","QUEENS JEWISH COMMUNITY COUNCIL ","718-544-9033","119-15 UNION TURNPIKE (FOREST HILLS) ","QUEENS",11375,"M-THU 11AM-2PM","No","No","No","No","Food Pantry","Food Pantry","",1,"119 UNION TURNPIKE","-73.832187,40.714169","4033477501",40.714169,-73.832187
82976,"FP","QUEENSBORO TEMPLE SDA CHURCH ","718-776-8538","96-50 222ND STREET ","QUEENS",11429,"WED 11AM-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"96 222ND STREET","-73.73221,40.71896","4107890282",40.71896,-73.73221
83455,"FP","RIDGEWOOD OLDER ADULT CENTER & SERVICES, INC ","718 456-2000","59-14 70TH AVE ","QUEENS",11385,"WED(SR ONLY),THUR 10:30AM-12:30PM","No","No","No","No","Food Pantry","Food Pantry","",1,"59 70TH AVE","-73.899125,40.701815","4035070029",40.701815,-73.899125
84258,"FP","RIVER FUND ","718 441-1125","89-11 LEFFERTS BLVD (RICHMOND HILL) ","QUEENS",11418,"SAT 9-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"89 LEFFERTS BLVD","-73.828692,40.696214","4093460031",40.696214,-73.828692
84105,"FP","SAINT TERESA CHURCH - SAINT VINCENT DePAUL SOCIETY ","718 784-2123","50-20 45TH STREET (WOODSIDE) ","QUEENS",11377,"TUE 3-4:30PM","No","No","No","No","Food Pantry","Food Pantry","",1,"50 45TH STREET","-73.921283,40.736156","4022940067",40.736156,-73.921283
80941,"FP","SAM FIELD Y ","718-704-8160","52-25 LITTLE NECK PKWY (LITTLE NECK) ","QUEENS",11362,"MON,WED 9AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"52 LITTLE NECK PKWY","-73.726625,40.766955","4082710033",40.766955,-73.726625
85306,"FP","SECOND CHANCE AGAPE WORSHIP CENTER ","917-416-3697","200-12 HOLLIS AVENUE ","QUEENS",11412,"THUR 12-2PM","No","No","No","No","Food Pantry","Food Pantry","",1,"200 HOLLIS AVENUE","-73.756887,40.706395","4109000023",40.706395,-73.756887
85556,"FP","SINGH FAMILY CHARITY INC ","917-975-0149","125-20 111TH AVENUE (S. OZONE PARK) ","QUEENS",11420,"SAT 8AM-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"125 111TH AVENUE","-73.815997,40.682393","4116060041",40.682393,-73.815997
82054,"FP","SOLID ROCK SDA CHURCH ","718 474-9306","5205 ROCKAWAY BEACH BLVD ","QUEENS",11691,"WED 10-11AM","No","No","No","No","Food Pantry","Food Pantry","",1,"5205 ROCKAWAY BEACH BLVD","-73.782704,40.592695","4158910021",40.592695,-73.782704
85383,"FP","SOUTH ASIAN COUNCIL FOR SOCIAL SERVICES ","718-321-7929","143-06 45TH AVENUE ","QUEENS",11355,"WED 9AM-6PM","No","No","No","No","Food Pantry","Food Pantry","",1,"143 45TH AVENUE","-73.81828,40.7542","4051950069",40.7542,-73.81828
81558,"FP","SOUTH OZONE PARK SEVENTH DAY ADVENTIST CHURCH ","718-322-9210","120-12 140TH STREET ","QUEENS",11436,"FRI(4TH), SUN (2ND) 12-2PM","No","No","No","No","Food Pantry","Food Pantry","",1,"120 140TH STREET","-73.801312,40.675652","4120290071",40.675652,-73.801312
83401,"FP","ST. MARGARET MARY CHURCH ","718 721-9020","9-18 27TH AVENUE ","QUEENS",11102,"TUE, THUR, FRI 11AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"9 27TH AVENUE","-73.930914,40.773713","4005100046",40.773713,-73.930914
85085,"FP","ST. MARK AME CHURCH/THE VOICE OF HAGAR ","718-205-0506","95-18 NORTHERN BLVD ","QUEENS",11372,"TUE (1,2,3,4) 12-2:45PM","No","No","No","No","Food Pantry","Food Pantry","",1,"95 NORTHERN BLVD","-73.87242,40.756599","4017100010",40.756599,-73.87242
80995,"FP","ST. MARY STAR OF THE SEA ","718 327-1133","19-20 NEW HAVEN AVENUE ","QUEENS",11691,"TUE,FRI(1,3,5)/(2,4) 1-3PM/1-3:30PM","No","No","No","No","Food Pantry","Food Pantry","",1,"19 NEW HAVEN AVENUE","-73.752974,40.600381","4155660028",40.600381,-73.752974
80997,"FP","ST. NICHOLAS OF TOLENTINE CHURCH- F.P. ","718 969-3226","150-75 GOETHALS AVENUE ","QUEENS",11432,"THUR 9AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"150 GOETHALS AVENUE","-73.809029,40.718004","4067150004",40.718004,-73.809029
85274,"FP","ST. PATRICK'S ROMAN CATHOLIC CHURCH ","718-729-6060","39-38 29TH STREET (LIC) ","QUEENS",11101,"SAT (3RD) 10AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"39 29TH STREET","-73.935141,40.752397","4003990003",40.752397,-73.935141
83628,"FP","ST. RAPHAEL CHURCH FOOD PANTRY ","718 729-8957","35-20 GREENPOINT AVE, LIC ","QUEENS",11101,"THUR/SAT 10:3A-12P/1:3-3P","No","No","No","No","Food Pantry","Food Pantry","",1,"35 GREENPOINT AVE","-73.930797,40.737675","4002350026",40.737675,-73.930797
81001,"FP","ST. TERESA OF AVILA COMMUNITY SERVICES ","718-529-3587","129-04 109TH AVENUE ","QUEENS",11420,"MON,THUR 9-10:30AM","No","No","No","No","Food Pantry","Food Pantry","",1,"129 109TH AVENUE","-73.813808,40.684812","4096090114",40.684812,-73.813808
81780,"FP","TABERNACLE OF PRAYER ","718 657-4210","90-07 MERRICK BLVD ","QUEENS",11432,"TUE/FRI 11:30A-12:30P/10-11:30AM","No","No","No","No","Food Pantry","Food Pantry","",1,"90 MERRICK BLVD","-73.794362,40.706884","4097960053",40.706884,-73.794362
85022,"FP","TAURUS ASSOCIATES INC. ","718-526-2177","240-08 135TH AVENUE ","QUEENS",11422,"WED 3-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"240 135TH AVENUE","-73.734204,40.67171","4132210034",40.67171,-73.734204
83567,"FP","THE HARDING FORD VISION, INC ","718-291-9281","157-22 TUSKEGEE AIRMEN WAY, JAMAICA ","QUEENS",11433,"WED/SAT 10AM-12PM/2-4PM","No","No","No","No","Both","Food Pantry","",2,"157 TUSKEGEE AIRMEN WAY","-73.797056,40.698152","4101250010",40.698152,-73.797056
85348,"FP","THE LEGACY CENTER COMMUNITY DEVELOPMENT CORP ","718-456-4852","71-02 CYPRESS HILL STREET (GLENDALE) ","QUEENS",11385,"THUR 9AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"71 CYPRESS HILL STREET","-73.892335,40.701554","4036390001",40.701554,-73.892335
80971,"FP","THE SALVATION ARMY ASTORIA CORPS ","718 721-9046","45-18 BROADWAY ","QUEENS",11103,"TUE-FRI(APPT ONLY)10AM-2PM","No","No","No","No","Food Pantry","Food Pantry","",1,"45 BROADWAY","-73.82916,40.65746","4142340520",40.65746,-73.82916
80972,"FP","THE SALVATION ARMY JAMAICA CITADEL CORPS ","718 297-4860","90-23 161ST STREET ","QUEENS",11432,"THUR 10-11AM","No","No","No","No","Both","Food Pantry","",2,"90 161ST STREET","-73.805244,40.716474","4068610035",40.716474,-73.805244
80892,"FP","THE SALVATION ARMY QUEENS TEMPLE CORP ","718 335-3693","86-07 35TH AVENUE ","QUEENS",11372,"WED 10-11:30AM","No","No","No","No","Both","Food Pantry","",2,"86 35TH AVENUE","-73.880371,40.752491","4014470035",40.752491,-73.880371
85546,"FP","UNION UNITED FOOD PANTRY ","347-738-1096","126-22 150TH STREET ","QUEENS",11436,"FRI 3-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"126 150TH STREET","-73.788805,40.672397","4121040011",40.672397,-73.788805
81151,"FP","UNITED METHODIST CENTER IN FAR ROCKAWAY ","718 327-5071","1032 BEACH 19TH STREET (NEAR MOTT AVE) ","QUEENS",11691,"MON-FRI 8AM-2PM","No","No","No","No","Both","Food Pantry","",2,"1032 BEACH 19TH STREET","-73.751729,40.603101","4155600012",40.603101,-73.751729
85238,"FP","V.E.T.S. INC ","718-206-2376","111-16 173RD STREET ","QUEENS",11433,"FRI 10AM-12PM","No","No","No","No","Food Pantry","Food Pantry","",1,"111 173RD STREET","-73.779398,40.694389","4102820130",40.694389,-73.779398
85284,"FP","VETS INC, HOLLIS GARDENS ","646-261-1973","202-14 HOLLIS AVENUE ","QUEENS",11429,"THUR 3-5PM","No","No","No","No","Food Pantry","Food Pantry","",1,"202 HOLLIS AVENUE","-73.755445,40.706593","4109050033",40.706593,-73.755445
85448,"FP","VFW #5298","516-582-5426","143-17 SPRINGFIELD BLVD ","QUEENS",11413,"WED 5-7PM","No","No","No","No","Food Pantry","Food Pantry","",1,"143 SPRINGFIELD BLVD","-73.742313,40.698652","4112980008",40.698652,-73.742313
85551,"FP","MAJORITY COMMUNITY OUTREACH ","718-528-6690","115-21 FARMERS BLVD ","QUEENS",11412,"WED 11AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"115 FARMERS BLVD","-73.761304,40.695664","4110320004",40.695664,-73.761304
85486,"FP","CALVARY ASSEMBLY OF GOD ","718-356-4555","4055 RICHMOND AVENUE ","STATEN ISLAND",10312,"FRI 1-3PM","No","No","No","No","Food Pantry","Food Pantry","",1,"4055 RICHMOND AVENUE","-74.160423,40.539713","5052680066",40.539713,-74.160423
85380,"FP","CHRIST ABUNDANT LIFE MINISTRIES ","718-273-0372","121 GRANDVIEW AVENUE ","STATEN ISLAND",10303,"THUR 5-8PM","No","No","No","No","Food Pantry","Food Pantry","",1,"121 GRANDVIEW AVENUE","-74.164776,40.636448","5012550045",40.636448,-74.164776
81559,"FP","CHRISTIAN PENTACOSTAL CHURCH ","718 273-5850","900 RICHMOND ROAD ","STATEN ISLAND",10304,"TUE, WED 4-7PM","No","No","No","No","Food Pantry","Food Pantry","",1,"900 RICHMOND ROAD","-74.09201,40.604843","5031680039",40.604843,-74.09201
85352,"FPM","CITY HARVEST - MARINER'S HARBOR MOBILE MARKET ","646-412-0740","22 ROXBURY STREET ","STATEN ISLAND",10303,"WED(1),SAT(3) 9:30-11:30AM","Yes","No","No","No","Food Pantry","Food Pantry Mobile","M",1,"22 ROXBURY STREET","-74.162751,40.632904","5012450001",40.632904,-74.162751
85356,"FPM","CITY HARVEST - STAPLETON MOBILE MARKET ","646-412-0740","75 HILL STREET ","STATEN ISLAND",10304,"TUE(1),SAT(3) 9:30-11:30AM","Yes","No","No","No","Food Pantry","Food Pantry Mobile","M",1,"75 HILL STREET","-74.080643,40.622275","5005450100",40.622275,-74.080643
84770,"FP","COMMUNITY HEALTH ACTION OF STATEN ISLAND ","718-808-1840","2134 RICHMOND TERRACE ","STATEN ISLAND",10302,"TUE,SAT/W/F 10AM-2PM/12-4PM/2-6PM","No","No","No","No","Food Pantry","Food Pantry","",1,"2134 RICHMOND TERRACE","-74.134343,40.640055","5010740053",40.640055,-74.134343
83197,"FPK"," JEWISH COMMUNITY CENTER OF STATEN ISLAND ","718-475-5242","1466 MANOR ROAD ","STATEN ISLAND",10314,"MON-FRI 10AM-1PM","No","No","Yes","No","Food Pantry","Food Pantry Kosher","K",1,"1466 MANOR ROAD","-74.126481,40.594832","5009550100",40.594832,-74.126481
81028,"FPK"," MESIVTHA OF STATEN ISLAND ","718-356-5412","1870 DRUMGOOLE ROAD EAST ","STATEN ISLAND",10309,"WED 11AM-2PM","No","No","Yes","No","Food Pantry","Food Pantry Kosher","K",1,"1870 DRUMGOOLE ROAD EAST","-74.214477,40.527495","5069980024",40.527495,-74.214477
85559,"FP","NEW YORK MUSLIM JEWISH COMMUNITY HELP CENTER, INC ","718-859-6789","614 RICHMOND ROAD ","STATEN ISLAND",10304,"MON/THUR 9AM-5PM/12-6PM","No","No","No","No","Food Pantry","Food Pantry","",1,"614 RICHMOND ROAD","-74.088155,40.611515","5028840039",40.611515,-74.088155
83656,"FP","OUR LADY OF GOOD COUNSEL CHURCH "," 718-447-150","42 AUSTIN PLACE ","STATEN ISLAND",10304,"SAT 10-11AM","No","No","No","No","Food Pantry","Food Pantry","",1,"42 AUSTIN PLACE","-74.086229,40.631214","5005800034",40.631214,-74.086229
81033,"FP","PROJECT HOSPITALITY, INC. ","718 815-0800","514 BAY STREET ","STATEN ISLAND",10304,"TUE, THUR 9-11AM","No","No","No","No","Both","Food Pantry","",2,"514 BAY STREET","-74.076895,40.629403","5005110003",40.629403,-74.076895
84167,"FP","RESCUE MINISTRY\MINISTERIO RESCATE, INC. ","718-448-4454","2083 RICHMOND TERRACE ","STATEN ISLAND",10302,"TUE 11:30AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"2083 RICHMOND TERRACE","-74.132426,40.640587","5010680060",40.640587,-74.132426
85449,"FP","SKYLIGHT CENTER ","718-720-2585","307 ST. MARKS PLACE ","STATEN ISLAND",10301,"TUE 2-3PM","No","No","No","No","Food Pantry","Food Pantry","",1,"307 ST. MARKS PLACE","-74.078137,40.64254","5000080016",40.64254,-74.078137
87357,"FP","ST. EDWARD FOOD PANTRY ","718 984-1625","6581 HYLAN BOULEVARD ","STATEN ISLAND",10309,"MON,WED,SAT 10AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"6581 HYLAN BOULEVARD","-74.222414,40.512036","5076640001",40.512036,-74.222414
82139,"FP","STAPLETON U.A.M.E. CHURCH ","718 273-2857","49 TOMPKINS AVE ","STATEN ISLAND",10304,"TUE,FRI 10AM-1PM","No","No","No","No","Food Pantry","Food Pantry","",1,"49 TOMPKINS AVE","-74.078684,40.623378","5005330036",40.623378,-74.078684
81360,"SK","STAPLETON U.A.M.E. CHURCH ","718 273-2857","49 TOMPKINS AVENUE ","STATEN ISLAND",10304,"MON/WED 3-4PM/12-1PM","No","No","No","No","Soup Kitchen","Soup Kitchen","",1,"49 TOMPKINS AVENUE","-74.078684,40.623378","5005330036",40.623378,-74.078684
81039,"FP","THE SALVATION ARMY STAPLETON CORPS ","718 448-8480","15 BROAD STREET ","STATEN ISLAND",10304,"TUE-THUR 12-1:30PM","No","No","No","No","Both","Food Pantry","",2,"15 BROAD STREET","-74.075695,40.625817","5005250021",40.625817,-74.075695
85326,"FP","UNITED CHURCH OF PRAISE INTERNATIONAL MINISTRIES, INC ","718-314-8779","32 SANDS STREET ","STATEN ISLAND",10304,"FRI,SUN 1-3PM","No","No","No","No","Food Pantry","Food Pantry","",1,"32 SANDS STREET","-74.076085,40.628913","5004900004",40.628913,-74.076085
